#timestamp tx ty tz qx qy qz qw
645 -1.422513 -1.6445107 3.4733028 0.0040841345 -0.11588482 -0.5006255 0.85786253
646 -1.4147267 -1.6429044 3.4730723 0.004433559 -0.12003068 -0.5004807 0.8573751
647 -1.4042376 -1.6404732 3.4723172 0.003644267 -0.1206184 -0.49905452 0.8581273
648 -1.3963474 -1.6389045 3.4719532 0.0041520367 -0.12222828 -0.49567014 0.859857
649 -1.3884667 -1.6373065 3.4719484 0.0030099899 -0.124570794 -0.49541643 0.85967183
650 -1.3778957 -1.6349515 3.4719534 0.0029456525 -0.12544726 -0.49575746 0.85934794
651 -1.3703094 -1.633348 3.4717176 0.0010950371 -0.1258871 -0.4940904 0.8602476
652 -1.3602284 -1.6313497 3.471516 -0.0031730526 -0.12743452 -0.4934305 0.86039335
653 -1.3529438 -1.6294786 3.4711947 -0.004929448 -0.12572503 -0.49238583 0.86123466
654 -1.3452597 -1.6272814 3.4707184 -0.00766643 -0.12528563 -0.49102485 0.8620553
655 -1.3352927 -1.6240705 3.4703875 -0.010077601 -0.12838416 -0.49163258 0.8612278
656 -1.327421 -1.6214334 3.4701588 -0.012777931 -0.12864809 -0.49080986 0.8616218
657 -1.3194454 -1.6188337 3.4697967 -0.015589928 -0.13072091 -0.4890093 0.86228704
658 -1.3084886 -1.615259 3.469685 -0.019532466 -0.13514467 -0.48571053 0.8633885
659 -1.3000422 -1.6122442 3.4702482 -0.022260256 -0.1398118 -0.48492742 0.8630194
660 -1.2916806 -1.6092503 3.4702263 -0.021956796 -0.14404407 -0.4842988 0.86268413
661 -1.280233 -1.6054549 3.47036 -0.02172362 -0.15217558 -0.4823257 0.86239934
662 -1.2719691 -1.6030549 3.4705784 -0.02336038 -0.16046856 -0.4826112 0.8606919
663 -1.2612003 -1.5995996 3.470054 -0.023780495 -0.16473609 -0.4824627 0.8599571
664 -1.2535049 -1.5977035 3.4692962 -0.023190672 -0.169485 -0.4811515 0.859785
665 -1.2432137 -1.595042 3.4683225 -0.02264315 -0.17688137 -0.47975063 0.8590923
666 -1.2359165 -1.593103 3.4674673 -0.022610622 -0.18174641 -0.47967833 0.8581175
667 -1.2264988 -1.5904545 3.4654415 -0.02439769 -0.18801324 -0.4773071 0.85804063
668 -1.2195903 -1.5879968 3.463838 -0.02754733 -0.19299899 -0.47641724 0.8573326
669 -1.21277 -1.5853367 3.461659 -0.029733023 -0.19805688 -0.4773674 0.85557574
670 -1.2058452 -1.5825294 3.4592204 -0.028176762 -0.20314796 -0.47583225 0.8552898
671 -1.199011 -1.5797528 3.45642 -0.028091801 -0.20793645 -0.47561416 0.85426253
672 -1.1904682 -1.5753303 3.4523897 -0.029958563 -0.21226048 -0.47652507 0.85262644
673 -1.1822132 -1.5705236 3.4476526 -0.032034945 -0.21603899 -0.47504595 0.8524273
674 -1.1756684 -1.567091 3.4440675 -0.03177746 -0.22231779 -0.4745493 0.8510981
675 -1.1693244 -1.5630202 3.4401467 -0.03166436 -0.224453 -0.475913 0.8497794
676 -1.1605467 -1.5574782 3.434111 -0.031380933 -0.22749615 -0.47658652 0.8486024
677 -1.1536733 -1.5536238 3.4291644 -0.029118685 -0.23219405 -0.4744043 0.84863335
678 -1.1471161 -1.5487927 3.4242969 -0.029489273 -0.23358977 -0.47528446 0.8477446
679 -1.1382332 -1.5429193 3.4178753 -0.02880414 -0.23732902 -0.47598234 0.84633684
680 -1.1313732 -1.5384918 3.413132 -0.028613674 -0.24139033 -0.4746241 0.8459574
681 -1.1246186 -1.5340755 3.4086096 -0.027639804 -0.24482542 -0.47539014 0.84457135
682 -1.1155584 -1.5279174 3.4029212 -0.025509533 -0.24907175 -0.4761408 0.8429724
683 -1.1085273 -1.5230792 3.3990955 -0.027441744 -0.25313064 -0.47650832 0.8414937
684 -1.0991975 -1.5165573 3.3944147 -0.029452406 -0.25854042 -0.47570527 0.8402344
685 -1.0921785 -1.5116024 3.3909967 -0.030076016 -0.26394287 -0.47522902 0.8388009
686 -1.0848736 -1.5067598 3.388208 -0.031082166 -0.2709896 -0.4752278 0.83651483
687 -1.0751816 -1.5004361 3.3851392 -0.031823136 -0.2781623 -0.47479954 0.83437306
688 -1.0680947 -1.4956739 3.383103 -0.035293777 -0.28386223 -0.4748005 0.8323107
689 -1.0609139 -1.4911045 3.3814185 -0.037289876 -0.28903654 -0.47427425 0.8307414
690 -1.0515472 -1.4854258 3.3797019 -0.04074729 -0.29647478 -0.47496027 0.8275597
691 -1.0445714 -1.4811894 3.3784013 -0.04254949 -0.30129048 -0.47545925 0.8254405
692 -1.036007 -1.4759396 3.3770044 -0.043398283 -0.30642688 -0.47715652 0.82252103
693 -1.0297416 -1.4720529 3.3762977 -0.04380184 -0.31022218 -0.47902918 0.81998456
694 -1.0234807 -1.4678069 3.375562 -0.046954118 -0.31215626 -0.48134735 0.8177154
695 -1.0154326 -1.4625934 3.3748224 -0.047846783 -0.31706506 -0.47986802 0.81664383
696 -1.0101824 -1.4588859 3.3747995 -0.049886834 -0.31907043 -0.48257715 0.81414044
697 -1.0053307 -1.4556407 3.3749704 -0.051641606 -0.3227529 -0.48598808 0.8105426
698 -0.99869597 -1.4513888 3.375274 -0.052364696 -0.3283245 -0.48570716 0.8084241
699 -0.9942413 -1.448557 3.3755515 -0.054058287 -0.33158025 -0.4858292 0.8069091
700 -0.98998255 -1.445767 3.375688 -0.05638519 -0.33331212 -0.48764926 0.804936
701 -0.98472786 -1.4432443 3.376151 -0.05574277 -0.3377354 -0.48831546 0.8027301
702 -0.9809706 -1.4410149 3.376654 -0.056862842 -0.34096166 -0.48969933 0.8004413
703 -0.97750586 -1.439052 3.3770037 -0.057472434 -0.34279248 -0.48933288 0.79983974
704 -0.97355974 -1.4368391 3.3779583 -0.05859834 -0.346865 -0.4899659 0.79761165
705 -0.97059745 -1.4353008 3.3786354 -0.058210507 -0.35054398 -0.48977116 0.7961499
706 -0.9678387 -1.434047 3.3796086 -0.05795038 -0.35264102 -0.49040386 0.79485226
707 -0.96469593 -1.432127 3.380844 -0.060239356 -0.35696033 -0.48919865 0.7934956
708 -0.9623275 -1.4309081 3.381448 -0.060603842 -0.36080286 -0.48681957 0.79319304
709 -0.9600676 -1.4297973 3.3824475 -0.061094552 -0.3628107 -0.4869305 0.79217076
710 -0.9572159 -1.4286002 3.3837342 -0.060734063 -0.36669654 -0.4882141 0.7896151
711 -0.95504725 -1.4282095 3.3847897 -0.059000775 -0.37023467 -0.48892808 0.7876513
712 -0.952584 -1.4273193 3.3857846 -0.058912512 -0.37307534 -0.48822773 0.7867514
713 -0.94943035 -1.425885 3.3868651 -0.061045844 -0.37574366 -0.48689806 0.7861427
714 -0.9467613 -1.4253027 3.387807 -0.06205707 -0.37967768 -0.48587003 0.78480834
715 -0.9441972 -1.4245471 3.3888433 -0.06266011 -0.3837003 -0.48399395 0.7839628
716 -0.9397732 -1.4231912 3.3911607 -0.062207505 -0.38627204 -0.48463526 0.782338
717 -0.9369118 -1.4228488 3.3925447 -0.060923655 -0.3908334 -0.48319596 0.7810629
718 -0.9339441 -1.4226313 3.3937469 -0.059836224 -0.3948919 -0.48253208 0.7795145
719 -0.92960465 -1.4216169 3.3956442 -0.059717204 -0.39706755 -0.48314983 0.7780343
720 -0.9265415 -1.4215436 3.3971112 -0.06037352 -0.4003484 -0.48264772 0.77661276
721 -0.9233843 -1.4211581 3.3986387 -0.06002497 -0.4033141 -0.48221305 0.7753743
722 -0.919141 -1.420689 3.4006891 -0.061173115 -0.4070112 -0.4833611 0.772633
723 -0.91586846 -1.420642 3.4018018 -0.061525553 -0.41061023 -0.48163405 0.77177876
724 -0.912602 -1.4207892 3.4032643 -0.061923258 -0.41326046 -0.48171312 0.7702816
725 -0.90834296 -1.4209805 3.4050627 -0.06298089 -0.41726038 -0.4806771 0.76868504
726 -0.90547043 -1.4214442 3.4064567 -0.06379232 -0.42021844 -0.47993085 0.7674721
727 -0.9022961 -1.4221755 3.4079363 -0.06284988 -0.42379823 -0.47868404 0.76635927
728 -0.89822584 -1.4231758 3.4097397 -0.063090585 -0.4277893 -0.47682083 0.7652828
729 -0.8950451 -1.4240334 3.4110348 -0.06371278 -0.4300962 -0.47458732 0.7653266
730 -0.89096516 -1.4258883 3.4129357 -0.06056063 -0.43509358 -0.4716435 0.76457727
731 -0.88789445 -1.4269027 3.4147139 -0.06046282 -0.43765876 -0.4722157 0.7627656
732 -0.8850286 -1.4277451 3.4165838 -0.061109535 -0.44018188 -0.47108632 0.7619601
733 -0.8810701 -1.4294556 3.4192493 -0.05935049 -0.44453958 -0.46851465 0.7611545
734 -0.8783087 -1.4304451 3.421379 -0.058806624 -0.44798532 -0.4678657 0.759574
735 -0.8747673 -1.4315493 3.4243739 -0.059604604 -0.4507684 -0.46675542 0.7585476
736 -0.8720069 -1.4324028 3.4264648 -0.05791167 -0.4548597 -0.46356538 0.7581926
737 -0.8692336 -1.4335089 3.428187 -0.055910632 -0.459049 -0.46018833 0.75787514
738 -0.86578053 -1.4344107 3.4306061 -0.05608032 -0.4625544 -0.45880505 0.7565688
739 -0.8631971 -1.4353644 3.4318376 -0.054411925 -0.46575272 -0.45477414 0.757162
740 -0.8606172 -1.4365995 3.43337 -0.051752135 -0.46881676 -0.45114753 0.7576269
741 -0.85754615 -1.4379344 3.4353135 -0.048204392 -0.47144437 -0.45139033 0.7560842
742 -0.8548737 -1.438906 3.436994 -0.045783237 -0.4744837 -0.44946548 0.75547993
743 -0.85189784 -1.4395915 3.438381 -0.042415123 -0.47913188 -0.44544253 0.7551255
744 -0.84793645 -1.4403795 3.440415 -0.041005682 -0.48192003 -0.44325846 0.75471425
745 -0.84467816 -1.440954 3.4424405 -0.03916979 -0.48494703 -0.44174305 0.7537607
746 -0.84131306 -1.4419738 3.4444497 -0.03603764 -0.48930433 -0.441022 0.75151986
747 -0.83677095 -1.4426949 3.4472172 -0.037228312 -0.4919486 -0.43993542 0.7503715
748 -0.83311284 -1.4432636 3.4492528 -0.037263934 -0.4934349 -0.43833303 0.75033164
749 -0.82944995 -1.4445124 3.4514832 -0.035788007 -0.49569038 -0.43754548 0.7493759
750 -0.82490766 -1.4460589 3.4547076 -0.036822315 -0.4967803 -0.43996957 0.74718153
751 -0.8214577 -1.4470577 3.4573016 -0.036733046 -0.49823236 -0.43964866 0.74640757
752 -0.8178015 -1.448685 3.460008 -0.035928674 -0.4998396 -0.43841496 0.74609774
753 -0.81326056 -1.4511056 3.4637764 -0.036403477 -0.50024414 -0.43847206 0.74577
754 -0.8097089 -1.45288 3.4667425 -0.036248926 -0.50057214 -0.4388775 0.7453188
755 -0.8049679 -1.4561232 3.4709725 -0.034631114 -0.50220335 -0.4367676 0.74553776
756 -0.8014238 -1.4581404 3.4743757 -0.035790484 -0.50201774 -0.43748403 0.7451879
757 -0.79757404 -1.460464 3.4777284 -0.035747822 -0.50135964 -0.43745387 0.74565053
758 -0.7924368 -1.463983 3.4822698 -0.033522345 -0.5017532 -0.43642923 0.74608946
759 -0.7886782 -1.4670268 3.4856784 -0.03147806 -0.5011732 -0.4373584 0.74602425
760 -0.7850236 -1.4700332 3.4892204 -0.029646812 -0.5006752 -0.4367803 0.746772
761 -0.7803811 -1.4745597 3.494109 -0.028162794 -0.49913436 -0.43728268 0.74756646
762 -0.77712214 -1.478436 3.4979618 -0.026545439 -0.49834442 -0.43748224 0.7480357
763 -0.7700116 -1.4875687 3.5067413 -0.023773434 -0.49385527 -0.43540993 0.7523031
764 -0.76715153 -1.4915867 3.5106227 -0.022862064 -0.49153033 -0.43549836 0.75380135
765 -0.76370853 -1.4974606 3.5162294 -0.019316314 -0.4876469 -0.43794703 0.75500315
766 -0.7611495 -1.5018518 3.520356 -0.017249962 -0.48389515 -0.4393097 0.7566736
767 -0.7591082 -1.5058228 3.5249357 -0.01759529 -0.47982904 -0.44160408 0.7579184
768 -0.75619197 -1.5115677 3.53152 -0.017705848 -0.47507477 -0.44326308 0.7599397
769 -0.7542572 -1.5159189 3.536573 -0.016516758 -0.47185546 -0.44376415 0.76167774
770 -0.7520269 -1.5199063 3.5416045 -0.01652069 -0.46830335 -0.44486925 0.7632237
771 -0.74962246 -1.5255418 3.5485837 -0.015527622 -0.4637892 -0.4464028 0.7651033
772 -0.74809706 -1.5298693 3.553986 -0.013416074 -0.46134692 -0.44852883 0.7653763
773 -0.74657965 -1.5341192 3.5596602 -0.012803595 -0.45903867 -0.451748 0.76488125
774 -0.74322265 -1.5434014 3.5705795 -0.010252429 -0.45485932 -0.45209673 0.7672069
775 -0.74081194 -1.5496681 3.577666 -0.0132306535 -0.45428544 -0.4485048 0.7696058
776 -0.7386861 -1.554628 3.583414 -0.012554342 -0.4529707 -0.44766355 0.7708808
777 -0.735954 -1.5597059 3.5889926 -0.0099646775 -0.45336312 -0.44619566 0.77153873
778 -0.73254293 -1.5665992 3.5964348 -0.009718634 -0.4509718 -0.44598 0.77306646
779 -0.7298051 -1.5711623 3.6014986 -0.010703266 -0.44785914 -0.44825858 0.773545
780 -0.72588044 -1.5784372 3.6086235 -0.008603428 -0.44723874 -0.44848457 0.7737991
781 -0.72264 -1.5834012 3.6138167 -0.007804948 -0.44585365 -0.44935825 0.77409995
782 -0.7190865 -1.5881083 3.618357 -0.01042975 -0.44202706 -0.44985282 0.77597404
783 -0.7152222 -1.5927919 3.6224585 -0.01076535 -0.4390715 -0.44866854 0.77832955
784 -0.71015435 -1.5988277 3.6272025 -0.006465851 -0.431999 -0.45514628 0.77857363
785 -0.70618945 -1.6033254 3.63118 -0.004588242 -0.42703876 -0.46117854 0.77777326
786 -0.7023141 -1.6079897 3.6348345 -0.002930442 -0.42363435 -0.4609472 0.7797775
787 -0.6970549 -1.6141294 3.639982 -0.0015596807 -0.41884902 -0.45821372 0.78396636
788 -0.69280535 -1.6177778 3.6440928 -0.0034609097 -0.4152896 -0.46086618 0.784299
789 -0.6883543 -1.621375 3.6481214 -0.002198134 -0.41070956 -0.46315214 0.785368
790 -0.68202657 -1.6259937 3.6536744 -0.00048797752 -0.40477955 -0.46538797 0.787126
791 -0.67767817 -1.6286793 3.6572924 -0.0038172677 -0.39774072 -0.4677367 0.7893099
792 -0.67153704 -1.6338739 3.6626365 -0.0018816313 -0.3904798 -0.46997902 0.791607
793 -0.6671858 -1.6382979 3.6671195 0.0025857561 -0.3891614 -0.47129363 0.7914727
794 -0.6627369 -1.642128 3.6713617 0.0050295927 -0.38432983 -0.4736223 0.79243124
795 -0.65800196 -1.6455654 3.6759417 0.003791169 -0.378886 -0.47669855 0.7932147
796 -0.6511932 -1.6496137 3.6819344 0.0047056023 -0.37513462 -0.4768029 0.79492825
797 -0.6456668 -1.6521366 3.6863494 0.0049528875 -0.37112015 -0.4785203 0.79577863
798 -0.63826853 -1.6555063 3.6923862 0.0033228523 -0.36576682 -0.47919047 0.79785967
799 -0.6324456 -1.6578014 3.6968186 0.0033794104 -0.36214143 -0.4798037 0.7991436
800 -0.6267223 -1.6604185 3.7014136 0.0050466233 -0.35825038 -0.48219502 0.79944927
801 -0.61863303 -1.6630596 3.7074094 0.006032011 -0.3523373 -0.48538566 0.80013925
802 -0.61271113 -1.6652174 3.7118053 0.0056637926 -0.34792864 -0.4884133 0.8002287
803 -0.6065914 -1.6676054 3.71642 0.006026294 -0.3435171 -0.4903189 0.8009663
804 -0.5984912 -1.6715575 3.7227175 0.006644384 -0.3392565 -0.49271643 0.80130607
805 -0.59246206 -1.6744812 3.727262 0.006119059 -0.33533907 -0.4947326 0.80171686
806 -0.58464086 -1.6787679 3.732911 0.0058754915 -0.3300188 -0.4962645 0.8029786
807 -0.57908875 -1.6823008 3.73688 0.007132989 -0.32647455 -0.496937 0.8040007
808 -0.57363814 -1.6858836 3.740934 0.0084664095 -0.32297528 -0.49899897 0.80412394
809 -0.56669563 -1.6905134 3.7459197 0.009101832 -0.31708378 -0.5011588 0.80511796
810 -0.5616261 -1.6946653 3.7495365 0.010711576 -0.3137603 -0.5011159 0.8064258
811 -0.55655 -1.6989434 3.7529688 0.013208614 -0.3110733 -0.5027407 0.8064185
812 -0.5499777 -1.7046279 3.7573621 0.014907552 -0.3050993 -0.5070987 0.80594236
813 -0.5448876 -1.7087895 3.760173 0.01673945 -0.30177253 -0.5070278 0.8072025
814 -0.53950447 -1.7125002 3.7630107 0.018264981 -0.29897162 -0.5076221 0.80783796
815 -0.53292185 -1.7175243 3.7666273 0.018256603 -0.29366812 -0.507891 0.8096125
816 -0.5278405 -1.7209673 3.7693796 0.018144319 -0.290718 -0.5070235 0.8112219
817 -0.5210722 -1.7252796 3.7731657 0.016532727 -0.28794253 -0.507607 0.8118811
818 -0.5160936 -1.7283161 3.7757988 0.01577429 -0.28530663 -0.5064547 0.8135447
819 -0.5115137 -1.7309893 3.778169 0.013753561 -0.28261796 -0.50656056 0.8144534
820 -0.50684357 -1.7341369 3.7811925 0.013810226 -0.28009 -0.5088719 0.8138847
821 -0.5001729 -1.7377125 3.784471 0.014875093 -0.27608645 -0.5096463 0.8147488
822 -0.495204 -1.7398944 3.7870066 0.013348403 -0.2713934 -0.5098316 0.81623477
823 -0.49014026 -1.742405 3.7899332 0.011262717 -0.2678761 -0.5084714 0.818274
824 -0.4829045 -1.7460788 3.7946541 0.013125008 -0.26581848 -0.5108075 0.8174619
825 -0.4774641 -1.7476611 3.7979884 0.012224346 -0.26239884 -0.51158446 0.8180946
826 -0.4723306 -1.749306 3.8016262 0.010016019 -0.25901014 -0.5128432 0.8184163
827 -0.4648029 -1.7515674 3.8058782 0.010415504 -0.2552363 -0.511716 0.82030034
828 -0.45955306 -1.7523562 3.8083916 0.0069693085 -0.25043553 -0.51139534 0.82201475
829 -0.454796 -1.7530938 3.8105814 0.0054323603 -0.24456972 -0.5113454 0.8238216
830 -0.44826722 -1.7538545 3.8139336 0.007130545 -0.23606913 -0.51524794 0.82385683
831 -0.44332847 -1.7538415 3.8164294 0.009942298 -0.2290095 -0.51897174 0.82348293
832 -0.4382814 -1.7542254 3.818821 0.0112813795 -0.22189337 -0.5222859 0.8233186
833 -0.43177217 -1.7537817 3.8222694 0.008835962 -0.21145345 -0.5230546 0.8256048
834 -0.426746 -1.7538352 3.825302 0.008204229 -0.2071261 -0.5257006 0.82502747
835 -0.42005152 -1.7536896 3.8295033 0.009906224 -0.20024434 -0.52708524 0.82582396
836 -0.4148467 -1.7530895 3.8330162 0.008524002 -0.19639915 -0.52987677 0.82497597
837 -0.40933287 -1.7521939 3.8360121 0.008502847 -0.19212435 -0.5293873 0.826296
838 -0.4017435 -1.7513559 3.8400419 0.008446021 -0.18688892 -0.52999306 0.82710856
839 -0.39583325 -1.7502311 3.8430574 0.0067211366 -0.18562274 -0.5316507 0.82634526
840 -0.38960165 -1.749248 3.8453138 0.007203182 -0.18407644 -0.529459 0.8280925
841 -0.3810045 -1.7479684 3.8488054 0.0053286823 -0.18193212 -0.52946055 0.8285794
842 -0.3741726 -1.7467923 3.8509505 0.0038733408 -0.18084896 -0.5300048 0.82847667
843 -0.36455077 -1.7453626 3.8533993 0.003205397 -0.1818675 -0.52674305 0.83033466
844 -0.357308 -1.7441615 3.8551078 0.0007120489 -0.18238905 -0.526155 0.83059895
845 -0.34956217 -1.742351 3.8563628 -0.0013231065 -0.1827039 -0.5258122 0.83074605
846 -0.33890864 -1.7407132 3.8574579 -0.0007818731 -0.18387012 -0.52181137 0.83300906
847 -0.33103243 -1.7392608 3.8577154 -0.0007585984 -0.18505178 -0.5203765 0.83364475
848 -0.32355702 -1.7376782 3.8579237 -0.001449576 -0.18382934 -0.5216211 0.8331363
849 -0.3133814 -1.7351832 3.8576565 0.0017842206 -0.18337877 -0.52410513 0.8316747
850 -0.30579174 -1.7329776 3.8569543 0.0026751945 -0.18427011 -0.52334565 0.8319535
851 -0.29849985 -1.7305434 3.856031 0.0007293696 -0.1843798 -0.5243113 0.831325
852 -0.28849638 -1.7274978 3.8543503 -0.0007476733 -0.1837487 -0.52375495 0.83181524
853 -0.28106955 -1.7252759 3.8521674 6.8240675e-05 -0.18656465 -0.5218348 0.8323954
854 -0.27374002 -1.7226378 3.8496416 0.00041399317 -0.18537559 -0.5221358 0.83247215
855 -0.2642872 -1.7183677 3.8453138 0.0008091892 -0.18384862 -0.52439785 0.83138794
856 -0.25712827 -1.7151304 3.8412876 0.00017060165 -0.18336044 -0.5242873 0.83156586
857 -0.25006455 -1.7112441 3.8367052 0.0005144238 -0.18077345 -0.5252029 0.83155435
858 -0.24086954 -1.7058034 3.8300486 -0.00031327564 -0.17851168 -0.52936304 0.8294023
859 -0.2341661 -1.7019907 3.8239315 0.000676955 -0.17700048 -0.5301793 0.8292046
860 -0.22794743 -1.6982048 3.8172193 0.00035470488 -0.17520416 -0.5296919 0.8298975
861 -0.22007652 -1.6923764 3.8073227 0.0005794918 -0.17104478 -0.53072435 0.8301054
862 -0.21444258 -1.6886184 3.8000128 0.0017819343 -0.16896226 -0.5322591 0.82954735
863 -0.2090019 -1.6844846 3.7922218 0.0030151748 -0.16699728 -0.53426886 0.8286493
864 -0.2020025 -1.6797665 3.781808 0.002889786 -0.16483934 -0.53440505 0.8289939
865 -0.1971593 -1.6762335 3.7742448 0.0039564404 -0.16221926 -0.5350681 0.8290787
866 -0.19251165 -1.6730628 3.7667058 0.004846933 -0.16063425 -0.5376352 0.8277207
867 -0.18690905 -1.6692774 3.7566648 0.004836769 -0.15726165 -0.5391314 0.82739514
868 -0.18285279 -1.6665133 3.7490041 0.0051970608 -0.1538864 -0.53931034 0.8279108
869 -0.17931934 -1.6636592 3.742185 0.00525461 -0.14995687 -0.542442 0.8265845
870 -0.1745356 -1.6603318 3.7331338 0.005476484 -0.14717682 -0.5433875 0.82646173
871 -0.17150214 -1.6579897 3.7265937 0.0060011656 -0.14413404 -0.5426651 0.8274684
872 -0.16785124 -1.655241 3.7191463 0.003650171 -0.14051375 -0.5471966 0.82511723
873 -0.16542724 -1.6533833 3.7132418 0.005007211 -0.13785207 -0.5458467 0.82645214
874 -0.16310985 -1.6519057 3.7078106 0.0054125423 -0.13577013 -0.5462805 0.82650757
875 -0.1608677 -1.649973 3.7011437 0.0041437484 -0.13177016 -0.54794496 0.8260604
876 -0.15945016 -1.6490132 3.6959815 0.003950449 -0.1293436 -0.5477566 0.8265696
877 -0.15842694 -1.6480494 3.6905859 0.004705759 -0.12550916 -0.5474267 0.82737494
878 -0.15697116 -1.6467011 3.683695 0.0058573987 -0.1212164 -0.5462183 0.8288051
879 -0.15606841 -1.6457288 3.6791027 0.006057543 -0.11750762 -0.5468697 0.8289082
880 -0.1546347 -1.6444194 3.6731052 0.008439378 -0.11486276 -0.54626685 0.8296553
881 -0.1536474 -1.6431057 3.6689327 0.007959087 -0.11133347 -0.5462599 0.83014554
882 -0.15247025 -1.6419446 3.6652508 0.0073472243 -0.10842505 -0.54644006 0.8304175
883 -0.15058216 -1.6402491 3.6608484 0.0076185935 -0.10581336 -0.5460052 0.8310378
884 -0.14882617 -1.6387492 3.6578226 0.007718041 -0.10481133 -0.5473224 0.83029705
885 -0.14737767 -1.6374962 3.655226 0.008558351 -0.10159404 -0.547956 0.8302708
886 -0.14550917 -1.635927 3.6516685 0.008866828 -0.0991218 -0.54739356 0.83093715
887 -0.14427428 -1.6351137 3.6498535 0.009147272 -0.096842974 -0.5482381 0.830646
888 -0.14274809 -1.6344031 3.6484444 0.010147128 -0.09566778 -0.5506374 0.8291822
889 -0.1401149 -1.6326085 3.6461694 0.010648018 -0.092253596 -0.55036575 0.82974297
890 -0.13808319 -1.6313761 3.644258 0.007941607 -0.08972898 -0.5513946 0.82936704
891 -0.13604103 -1.6303089 3.6420262 0.005941871 -0.08624515 -0.5508133 0.8301393
892 -0.13297608 -1.6288196 3.6386738 0.0050614076 -0.08201653 -0.5508477 0.8305507
893 -0.13102286 -1.6277344 3.635993 0.005314691 -0.07707867 -0.5501154 0.83150685
894 -0.12896225 -1.62691 3.6331692 0.006184085 -0.0742338 -0.5497195 0.83202136
895 -0.12639463 -1.6255152 3.6297557 0.0074551804 -0.06872248 -0.5496537 0.83252776
896 -0.12445925 -1.6240027 3.6275406 0.0077061183 -0.06492135 -0.55057305 0.832223
897 -0.12240948 -1.6226926 3.624872 0.009071184 -0.06087114 -0.5489151 0.8336094
898 -0.1202618 -1.6202838 3.621671 0.008242887 -0.055161085 -0.5497061 0.8334941
899 -0.118833624 -1.618516 3.6195889 0.008776435 -0.05105124 -0.55134875 0.8326652
900 -0.11710347 -1.616511 3.6173007 0.010049918 -0.04751175 -0.5511827 0.83297014
901 -0.1151711 -1.613765 3.6145122 0.008789874 -0.04434044 -0.5507422 0.83345044
902 -0.11405456 -1.61138 3.6125386 0.008299335 -0.04021388 -0.55194926 0.83286613
903 -0.112622924 -1.6085051 3.6096985 0.009760244 -0.037124872 -0.55231726 0.8327497
904 -0.11200255 -1.6058456 3.6074114 0.009779739 -0.03468551 -0.5538295 0.8318499
905 -0.111679375 -1.6027726 3.6047764 0.008036172 -0.030517126 -0.55486196 0.83134365
906 -0.11135011 -1.5995055 3.6017919 0.0060784677 -0.027494956 -0.5562874 0.83051276
907 -0.11129216 -1.5949998 3.5969737 0.006937475 -0.022653691 -0.5572691 0.82999384
908 -0.11154553 -1.5915276 3.5931776 0.008151111 -0.01835226 -0.5597593 0.8284119
909 -0.112071574 -1.5876908 3.588092 0.010621874 -0.012954982 -0.56030464 0.82811713
910 -0.11262502 -1.5847279 3.58458 0.0112113 -0.010737397 -0.5614057 0.8273951
911 -0.11338085 -1.5816804 3.5811112 0.011833192 -0.0080756 -0.5623899 0.826748
912 -0.114308245 -1.5778979 3.576103 0.013360544 -0.0055019367 -0.56162983 0.82726246
913 -0.11506292 -1.5744814 3.5723817 0.0115913 -0.004330645 -0.56291753 0.8264204
914 -0.115907475 -1.5709109 3.5681725 0.009790648 -0.0035999392 -0.56453925 0.8253403
915 -0.11672952 -1.5649614 3.5617383 0.008627085 -0.0022148918 -0.5648956 0.8251143
916 -0.1177616 -1.5605005 3.556533 0.006754262 -0.0012143056 -0.5662843 0.82418144
917 -0.11876281 -1.5540586 3.5489964 0.005295687 -0.0001103335 -0.56744975 0.82339096
918 -0.1191898 -1.548754 3.5431263 0.0054254155 -0.0014625227 -0.56757337 0.82330364
919 -0.1195174 -1.5436324 3.537385 0.005931262 -0.003717349 -0.5689574 0.8223372
920 -0.11982154 -1.5362678 3.529458 0.0052710795 -0.0051531666 -0.5717619 0.82038647
921 -0.11964878 -1.5309546 3.523603 0.0034848878 -0.007574691 -0.5725075 0.81985706
922 -0.11956049 -1.523322 3.5158315 0.0008010904 -0.011069581 -0.575227 0.8179185
923 -0.11938846 -1.517368 3.5096462 -0.0031031452 -0.013762734 -0.5750651 0.817986
924 -0.11920961 -1.5118606 3.5034416 -0.006385071 -0.015766045 -0.5759237 0.8173265
925 -0.118833676 -1.5059426 3.4971251 -0.0088923145 -0.018796433 -0.57751125 0.8161179
926 -0.11842651 -1.4983641 3.488643 -0.01205106 -0.020735206 -0.5801406 0.8141632
927 -0.1181207 -1.4929913 3.4814506 -0.013213942 -0.022723224 -0.5796841 0.81441724
928 -0.11761461 -1.4879364 3.4744284 -0.015435385 -0.024308108 -0.5804187 0.8138089
929 -0.11659251 -1.4811943 3.4658353 -0.018134575 -0.027448239 -0.58266115 0.8120491
930 -0.11530046 -1.4765649 3.45962 -0.019291462 -0.030593451 -0.58277166 0.8118307
931 -0.11401451 -1.4721296 3.4537544 -0.022757772 -0.034123257 -0.5825429 0.8117644
932 -0.11202517 -1.4660724 3.4468572 -0.026940178 -0.03827141 -0.5825338 0.8114579
933 -0.110261686 -1.4621738 3.4421892 -0.02766067 -0.042247195 -0.5827977 0.8110468
