#timestamp tx ty tz qx qy qz qw
607 -1.8004726 -1.7305586 3.508883 0.017030364 -0.2524381 -0.46994403 0.84565806
608 -1.7838498 -1.7325169 3.5091288 0.015233655 -0.2436645 -0.47151536 0.8473894
609 -1.7739862 -1.7316461 3.5071385 0.0154668735 -0.23777694 -0.46999928 0.84989625
610 -1.7649443 -1.7294656 3.504553 0.013807579 -0.23337093 -0.46952724 0.8514056
611 -1.7581542 -1.7275616 3.5023458 0.013660737 -0.22863092 -0.47070932 0.85204107
612 -1.7461786 -1.7271483 3.500389 0.014713527 -0.22262314 -0.46860057 0.85477245
613 -1.7383162 -1.7258581 3.4971836 0.0145772295 -0.21805133 -0.46818915 0.85617757
614 -1.7319877 -1.7216479 3.4942663 0.014373983 -0.21165392 -0.47039312 0.85657823
615 -1.7213398 -1.7204709 3.4907575 0.016560687 -0.20615199 -0.47077215 0.8576717
616 -1.7114732 -1.7205608 3.4870887 0.013252914 -0.20250638 -0.47067446 0.85865074
617 -1.7034642 -1.7183799 3.4877834 0.014326561 -0.19639115 -0.47287053 0.8588473
618 -1.6922823 -1.7179676 3.4824889 0.018096887 -0.19173566 -0.47415948 0.8591174
619 -1.6828177 -1.7166346 3.4788215 0.019898022 -0.18745598 -0.47445148 0.85986054
620 -1.6750263 -1.7160174 3.4762626 0.021713005 -0.18319766 -0.47628346 0.8597216
621 -1.6652678 -1.7133964 3.469757 0.02374823 -0.17782852 -0.47719082 0.8602918
622 -1.6562468 -1.712607 3.469161 0.025809146 -0.17440444 -0.47722736 0.8609129
623 -1.6457757 -1.7119461 3.4649296 0.023392532 -0.17228083 -0.4771475 0.86145365
624 -1.6393746 -1.7079631 3.4606943 0.024329832 -0.16769291 -0.47834897 0.8616667
625 -1.6197752 -1.7046133 3.4561334 0.024344852 -0.16027999 -0.4791304 0.8626423
626 -1.6118187 -1.7012795 3.4531217 0.021838443 -0.15623868 -0.47998777 0.8629741
627 -1.603373 -1.6984006 3.4524846 0.019293519 -0.15254067 -0.4811163 0.8630679
628 -1.5952226 -1.6946042 3.449399 0.01821544 -0.14866489 -0.48275775 0.862851
629 -1.587679 -1.6910068 3.449056 0.016791936 -0.1428529 -0.48473662 0.86275226
630 -1.5779904 -1.6855812 3.4462516 0.018411033 -0.13891633 -0.48669738 0.8622581
631 -1.5700585 -1.6816504 3.4400942 0.016844483 -0.13644375 -0.4865954 0.8627423
632 -1.5641167 -1.6784097 3.4427164 0.0161588 -0.1329147 -0.4874619 0.86281717
633 -1.5559485 -1.6719018 3.439592 0.015755344 -0.13113311 -0.4894129 0.8619924
634 -1.5494313 -1.6683397 3.4362814 0.014696659 -0.12779617 -0.49005345 0.86214834
635 -1.5427133 -1.6654711 3.4390981 0.013056331 -0.1240293 -0.49208906 0.86156523
636 -1.5329862 -1.6601133 3.4366877 0.010960589 -0.12223574 -0.49397197 0.8607729
637 -1.5246903 -1.6562079 3.4334462 0.007816414 -0.12054558 -0.49485484 0.8605384
638 -1.5188498 -1.6508119 3.4363503 0.006278265 -0.119054325 -0.49608156 0.86005217
639 -1.5104587 -1.6460693 3.4340405 0.0058434135 -0.119201496 -0.49930975 0.85816467
640 -1.4957114 -1.6366905 3.4347358 0.00320821 -0.116865695 -0.50245225 0.85666436
641 -1.4855571 -1.6329347 3.4320254 0.0044917637 -0.11445274 -0.504678 0.85567546
642 -1.4789615 -1.6283895 3.429434 0.006394164 -0.11643518 -0.503797 0.855915
643 -1.4689867 -1.6258569 3.4301596 0.0070957844 -0.1165215 -0.502488 0.8566669
644 -1.4583535 -1.6241745 3.4296165 0.007508947 -0.11678934 -0.50201714 0.85690296
645 -1.4475287 -1.6216824 3.4303465 0.008066972 -0.12100413 -0.499919 0.8575395
646 -1.4404247 -1.6199601 3.4305491 0.008163579 -0.12630044 -0.4988794 0.8573803
647 -1.431855 -1.6183913 3.4276576 0.00807151 -0.12733749 -0.49878132 0.8572848
648 -1.4218658 -1.6154642 3.4240851 0.008610916 -0.12856986 -0.49691433 0.85817933
649 -1.4135548 -1.6157018 3.428787 0.006301042 -0.13141893 -0.49457365 0.8591195
650 -1.4074194 -1.6136043 3.4290535 0.0067225797 -0.13347316 -0.4948774 0.8586245
651 -1.3995801 -1.6125699 3.4256964 0.004018231 -0.13440433 -0.49437132 0.8587877
652 -1.3897085 -1.6159047 3.4275231 0.00012619805 -0.13460827 -0.49409202 0.8589259
653 -1.3834996 -1.6065423 3.4267175 -0.0015943047 -0.13535687 -0.49182585 0.8601066
654 -1.3763456 -1.6072407 3.4292839 -0.0042561064 -0.1350979 -0.49065188 0.86080843
655 -1.3641416 -1.6057546 3.4301915 -0.0067802016 -0.13592592 -0.49021664 0.8609099
656 -1.3509148 -1.6019967 3.4301612 -0.010964381 -0.13670516 -0.48985586 0.86094874
657 -1.3410145 -1.598994 3.4292502 -0.013601446 -0.1384393 -0.48867065 0.8613075
658 -1.3329921 -1.5947815 3.4284399 -0.016340422 -0.14286894 -0.4858527 0.8621303
659 -1.323358 -1.5932488 3.4306371 -0.01908822 -0.14774545 -0.48404613 0.8622681
660 -1.3133445 -1.5895101 3.4315631 -0.01890432 -0.15198149 -0.48328456 0.86196303
661 -1.3020259 -1.5896145 3.4318023 -0.019749453 -0.15784678 -0.48297465 0.8610632
662 -1.2939281 -1.5871229 3.4320896 -0.021569695 -0.16641411 -0.4824789 0.8596832
663 -1.2843586 -1.583766 3.4328008 -0.02234863 -0.17034961 -0.48181218 0.8592663
664 -1.2731705 -1.5830964 3.431558 -0.021722052 -0.17472373 -0.48148233 0.8585887
665 -1.2669119 -1.5801548 3.4303298 -0.020294113 -0.18205559 -0.48004702 0.8579037
666 -1.2625974 -1.575607 3.4291859 -0.019409169 -0.19035672 -0.47820044 0.8571534
667 -1.2534908 -1.5746034 3.426789 -0.020256534 -0.19450875 -0.47701687 0.85686105
668 -1.245899 -1.5719562 3.4259155 -0.02312083 -0.20066616 -0.47432816 0.8568613
669 -1.238094 -1.5692629 3.4259958 -0.025507601 -0.205822 -0.4732005 0.8561939
670 -1.2287527 -1.568611 3.4225671 -0.0247394 -0.20923327 -0.47402018 0.8549352
671 -1.2237769 -1.5637268 3.4219089 -0.025030928 -0.21541212 -0.4725164 0.8542244
672 -1.2149119 -1.559686 3.4173968 -0.025629478 -0.21903196 -0.4733043 0.8528489
673 -1.2077117 -1.55605 3.4131162 -0.02764997 -0.2213591 -0.47283998 0.8524423
674 -1.1996953 -1.5532722 3.4096382 -0.028076123 -0.22666371 -0.47194833 0.8515281
675 -1.1942368 -1.5465829 3.4074748 -0.027444908 -0.2309533 -0.47106466 0.8508851
676 -1.1853762 -1.5441662 3.399708 -0.027245237 -0.2327588 -0.47377053 0.8488949
677 -1.1777476 -1.5394269 3.3943565 -0.025699062 -0.23750737 -0.4723604 0.8484135
678 -1.171475 -1.5344949 3.3929975 -0.02638919 -0.23978914 -0.47135273 0.8483109
679 -1.1626903 -1.5309952 3.3842247 -0.025678135 -0.24165902 -0.47447166 0.8460604
680 -1.1556032 -1.5252409 3.3788362 -0.024572792 -0.24686436 -0.47298288 0.84542376
681 -1.1482153 -1.5204049 3.3753414 -0.024167314 -0.25070384 -0.47278318 0.84441674
682 -1.1406357 -1.5153174 3.3708763 -0.022150025 -0.25477636 -0.473231 0.84300107
683 -1.1343118 -1.5092866 3.3668773 -0.023060825 -0.26010072 -0.47303095 0.84146154
684 -1.1257848 -1.5036336 3.3626716 -0.025054257 -0.26482016 -0.47242343 0.84027296
685 -1.1172997 -1.5008936 3.3602953 -0.026343264 -0.26897863 -0.472153 0.8390638
686 -1.1093543 -1.4959204 3.3575437 -0.026970906 -0.27664503 -0.47205588 0.8366023
687 -1.102357 -1.4894224 3.3549156 -0.027957676 -0.28352875 -0.47145873 0.8345996
688 -1.0944432 -1.484148 3.3530915 -0.030718539 -0.28934613 -0.47117326 0.83266497
689 -1.0858554 -1.480096 3.3503885 -0.03345388 -0.29568893 -0.4709878 0.83043325
690 -1.0790174 -1.4754544 3.350035 -0.035637505 -0.30177337 -0.47049424 0.828431
691 -1.0715655 -1.4703145 3.3484724 -0.037939783 -0.30742472 -0.47101417 0.82595176
692 -1.0640318 -1.4672056 3.3475363 -0.0393814 -0.31175637 -0.47242713 0.82344985
693 -1.0574508 -1.4623852 3.3478446 -0.039400782 -0.31651413 -0.4736651 0.82091886
694 -1.0523801 -1.4571879 3.3474524 -0.040906113 -0.32047018 -0.4754993 0.81824565
695 -1.0438485 -1.4534979 3.345272 -0.042921975 -0.32453984 -0.4770647 0.815623
696 -1.040712 -1.4493446 3.3474095 -0.044338692 -0.32854128 -0.47707283 0.8139387
697 -1.0332834 -1.4462458 3.3471406 -0.04653515 -0.33078614 -0.48070616 0.81076294
698 -1.0266842 -1.4429959 3.3452466 -0.04732303 -0.33518776 -0.48205754 0.80810285
699 -1.0248286 -1.4386907 3.3468425 -0.04858889 -0.33969545 -0.48091277 0.80682653
700 -1.0187095 -1.4364141 3.3468194 -0.051242 -0.3414896 -0.4834883 0.80436194
701 -1.0120819 -1.4353373 3.3456001 -0.051103953 -0.3442129 -0.48482564 0.8024026
702 -1.010898 -1.4314836 3.3475254 -0.05120158 -0.34855193 -0.48448154 0.8007294
703 -1.0055263 -1.4301865 3.3465054 -0.052529234 -0.35087267 -0.48591596 0.79875827
704 -1.0034604 -1.4255203 3.3482292 -0.052138504 -0.35412332 -0.4852148 0.7977749
705 -0.9994484 -1.4242957 3.349264 -0.052225787 -0.35708126 -0.48573184 0.7961344
706 -0.99747497 -1.4220827 3.34946 -0.051980898 -0.36098886 -0.4860535 0.7941896
707 -0.9943286 -1.420698 3.3496094 -0.053622082 -0.36388388 -0.4856897 0.7929809
708 -0.99052846 -1.4200269 3.3491096 -0.05541869 -0.3679489 -0.4847198 0.7915738
709 -0.99000955 -1.4181911 3.353441 -0.0553529 -0.3704643 -0.48280668 0.79157436
710 -0.98477846 -1.4183649 3.3535948 -0.056312636 -0.37285903 -0.4847012 0.789221
711 -0.9811778 -1.4189248 3.354394 -0.05415191 -0.3766746 -0.48442572 0.7877281
712 -0.9812317 -1.4156303 3.3541899 -0.052642822 -0.38138095 -0.48341033 0.7861881
713 -0.97883046 -1.4145991 3.3550644 -0.053550214 -0.38408083 -0.48265305 0.7852772
714 -0.97295636 -1.4149894 3.3570595 -0.055204 -0.38684124 -0.48153946 0.784491
715 -0.9725303 -1.4133716 3.3597035 -0.054538585 -0.39191824 -0.47922006 0.78343713
716 -0.9702485 -1.4117457 3.360663 -0.05530781 -0.39467126 -0.47961655 0.78175676
717 -0.9630855 -1.4136019 3.3614006 -0.056374747 -0.39741912 -0.47998708 0.78005916
718 -0.96166927 -1.4119533 3.363991 -0.0536013 -0.40253705 -0.47817817 0.7787403
719 -0.96150213 -1.4101454 3.365875 -0.05270225 -0.40583616 -0.47821832 0.7770629
720 -0.9545733 -1.4127513 3.3655126 -0.055022694 -0.40844166 -0.47918972 0.77493554
721 -0.9532994 -1.4123507 3.3693326 -0.053816132 -0.41228148 -0.4779722 0.7737379
722 -0.95071375 -1.4106853 3.3692708 -0.0545856 -0.41557932 -0.4788 0.77140445
723 -0.94478464 -1.4108137 3.3707855 -0.055805918 -0.41874048 -0.47794664 0.77013576
724 -0.9373312 -1.4122355 3.3739917 -0.053253807 -0.4204104 -0.4805277 0.76779705
725 -0.9339287 -1.4125385 3.374832 -0.05387183 -0.4240349 -0.47984925 0.7661834
726 -0.9299971 -1.4134005 3.3762646 -0.054791734 -0.42695975 -0.47879434 0.7651531
727 -0.9245651 -1.4151874 3.377684 -0.0546919 -0.430176 -0.47785732 0.76394355
728 -0.9234172 -1.4146636 3.3779583 -0.05357948 -0.43496162 -0.47560737 0.7627157
729 -0.9189969 -1.4164118 3.3790543 -0.054557916 -0.43765098 -0.47407836 0.76205957
730 -0.91342944 -1.4191238 3.3833792 -0.053851224 -0.44012132 -0.472028 0.76195985
731 -0.91368145 -1.4179624 3.3851924 -0.05098584 -0.44494426 -0.4704173 0.76035035
732 -0.9099361 -1.4197174 3.3853967 -0.051632244 -0.44793049 -0.4704417 0.7585361
733 -0.9042242 -1.4225038 3.3878615 -0.051478174 -0.45032382 -0.4688632 0.7581067
734 -0.90423405 -1.4219671 3.392098 -0.049220018 -0.45416272 -0.4663982 0.7574868
735 -0.9016877 -1.4226016 3.3917177 -0.04967846 -0.45778635 -0.46591702 0.75556934
736 -0.8953633 -1.4258363 3.3941412 -0.05023213 -0.4598109 -0.464681 0.75506437
737 -0.89209604 -1.4273612 3.396866 -0.04797475 -0.4644653 -0.46133247 0.7544155
738 -0.8932047 -1.4256376 3.3985145 -0.046542212 -0.46930346 -0.4584019 0.7532966
739 -0.88685936 -1.4286804 3.3958766 -0.046522968 -0.47253144 -0.45721248 0.7520016
740 -0.88462394 -1.4294802 3.3996654 -0.043173812 -0.47525394 -0.45184907 0.75372547
741 -0.8825488 -1.4301893 3.404148 -0.039133172 -0.47780922 -0.44919485 0.75391704
742 -0.87948847 -1.431132 3.4051256 -0.03594595 -0.48054454 -0.44793043 0.7530891
743 -0.8752129 -1.4330952 3.4056633 -0.03349543 -0.48505676 -0.445426 0.7517936
744 -0.8739567 -1.4322345 3.4086905 -0.03114997 -0.4883467 -0.44178215 0.7519147
745 -0.87008643 -1.4335346 3.4119775 -0.028831048 -0.490828 -0.44032502 0.751246
746 -0.86600006 -1.4345225 3.4147232 -0.02617039 -0.4947828 -0.43881035 0.7496336
747 -0.86732125 -1.4323353 3.415253 -0.025084717 -0.5000664 -0.43621844 0.74767494
748 -0.8611447 -1.434238 3.4178562 -0.027788201 -0.500805 -0.4361585 0.7471198
749 -0.85726804 -1.4358257 3.4220622 -0.025990369 -0.502537 -0.43507406 0.7466536
750 -0.8558964 -1.4347379 3.42515 -0.024517076 -0.5049446 -0.43469942 0.7452961
751 -0.8515086 -1.4373367 3.4267488 -0.025343256 -0.50594026 -0.43625587 0.743682
752 -0.8470251 -1.4402364 3.4271371 -0.024463374 -0.508132 -0.43577167 0.7425002
753 -0.8459179 -1.4400653 3.4321125 -0.02377158 -0.5092807 -0.43413582 0.74269384
754 -0.84015644 -1.4430557 3.434657 -0.024436455 -0.50929695 -0.43495905 0.7421793
755 -0.8345351 -1.4477959 3.4365013 -0.023463381 -0.50995696 -0.43499574 0.7417359
756 -0.83504355 -1.4468141 3.442646 -0.022159846 -0.5113562 -0.4327192 0.7421441
757 -0.8296304 -1.4510038 3.4431508 -0.023459679 -0.510814 -0.43445414 0.7414636
758 -0.82451916 -1.4551063 3.4487479 -0.021865474 -0.510001 -0.433558 0.7425957
759 -0.8209693 -1.457315 3.4525855 -0.01980147 -0.50995404 -0.434076 0.7423832
760 -0.8174421 -1.4611117 3.4559872 -0.017942747 -0.5093553 -0.4341389 0.7428046
761 -0.8142128 -1.464469 3.458887 -0.016547082 -0.5082292 -0.43482873 0.7432047
762 -0.80902934 -1.4696729 3.4625752 -0.015080114 -0.5075769 -0.43498948 0.74358755
763 -0.80358076 -1.4777225 3.4693763 -0.012126321 -0.50453585 -0.4336018 0.7465159
764 -0.80091715 -1.4821234 3.4753296 -0.011127951 -0.5014363 -0.43274918 0.7491101
765 -0.79782283 -1.4878072 3.4799793 -0.008477222 -0.49758306 -0.43430486 0.7508119
766 -0.7969199 -1.4914483 3.4859254 -0.004981845 -0.4944338 -0.43531683 0.75233614
767 -0.7958839 -1.4946209 3.490157 -0.004723551 -0.490889 -0.43670514 0.75385296
768 -0.79255134 -1.5006427 3.4941854 -0.00501415 -0.48638287 -0.439026 0.75542223
769 -0.78962284 -1.5066259 3.5007753 -0.0044954605 -0.48261833 -0.4395148 0.7575527
770 -0.78961134 -1.5095327 3.508001 -0.0038687454 -0.47920787 -0.44032213 0.75925046
771 -0.7871926 -1.5150545 3.5127773 -0.0036988542 -0.47506455 -0.44299528 0.7602994
772 -0.78412914 -1.5203635 3.5213213 -0.0021157581 -0.4709209 -0.44463122 0.7619266
773 -0.7834505 -1.5247136 3.5280983 -0.00018568497 -0.46847305 -0.44672883 0.7622115
774 -0.77661145 -1.5313735 3.5347571 0.0016051529 -0.46468878 -0.4483121 0.76359546
775 -0.7755027 -1.5380026 3.5397587 0.0011531932 -0.4640163 -0.44667777 0.7649618
776 -0.77177775 -1.5442921 3.5478592 0.0009429035 -0.46171963 -0.4455916 0.76698256
777 -0.76732475 -1.5500711 3.5525823 0.002112544 -0.46158525 -0.44443095 0.76773417
778 -0.76983356 -1.5550134 3.5610256 0.0031039827 -0.46153894 -0.44284543 0.76867425
779 -0.76854527 -1.5629563 3.5669115 0.002238939 -0.45786026 -0.4450035 0.7696303
780 -0.7607548 -1.5704124 3.5720274 0.0029556213 -0.456146 -0.44652998 0.7697617
781 -0.76055413 -1.5745757 3.5781693 0.004488282 -0.4558321 -0.44627905 0.7700857
782 -0.76021147 -1.5783161 3.5793889 0.0030869374 -0.4538735 -0.44725382 0.7706837
783 -0.7537595 -1.5851161 3.5865352 0.0017481913 -0.44896063 -0.4475915 0.77336484
784 -0.7523849 -1.5912608 3.597396 0.005368076 -0.44356006 -0.4498261 0.77516586
785 -0.7494387 -1.5987796 3.5978446 0.0070649874 -0.4383746 -0.45795345 0.77334106
786 -0.73903996 -1.6022232 3.5916212 0.008425229 -0.4348891 -0.46099845 0.7734862
787 -0.73609924 -1.6046202 3.6034372 0.009517204 -0.4304691 -0.45616663 0.7787925
788 -0.7368991 -1.6116021 3.6093347 0.009101797 -0.42637125 -0.45850256 0.7796795
789 -0.728654 -1.6187533 3.6117043 0.009885573 -0.42127085 -0.46233577 0.78017867
790 -0.72551954 -1.6188823 3.6168184 0.011208167 -0.41729355 -0.46261817 0.78212845
791 -0.7252035 -1.623259 3.6218507 0.008416891 -0.41045702 -0.46528596 0.7841959
792 -0.7130163 -1.6301985 3.623924 0.009390355 -0.40202534 -0.46980923 0.78585416
793 -0.7059029 -1.6347786 3.6318643 0.013185041 -0.39876983 -0.47044757 0.7870755
794 -0.70613885 -1.6369859 3.6373067 0.016442077 -0.39569643 -0.4716072 0.78787094
795 -0.7019205 -1.6432769 3.640159 0.016349452 -0.38995677 -0.47479168 0.78882146
796 -0.69230986 -1.6470752 3.6470773 0.015571387 -0.384607 -0.47661918 0.79036015
797 -0.6890087 -1.649931 3.6505208 0.015752034 -0.38190693 -0.47813794 0.7907484
798 -0.6818509 -1.6524605 3.6543355 0.0145723615 -0.3772744 -0.4790754 0.7924257
799 -0.67493856 -1.65516 3.6611717 0.014615141 -0.37281457 -0.47922876 0.7944404
800 -0.6695602 -1.6564978 3.6677568 0.015831137 -0.36772263 -0.4808518 0.7958084
801 -0.6644063 -1.6587034 3.6736224 0.01661248 -0.36358392 -0.48345152 0.796119
802 -0.6581974 -1.6615295 3.6775773 0.016496597 -0.35888356 -0.48671815 0.7962637
803 -0.65103686 -1.6643865 3.6829262 0.016644534 -0.35411185 -0.48936605 0.7967739
804 -0.6431156 -1.6681683 3.6867447 0.01681738 -0.350069 -0.49213806 0.7968494
805 -0.6375708 -1.670257 3.6917558 0.016391104 -0.34713086 -0.4932407 0.7974617
806 -0.6304814 -1.6738522 3.6957211 0.01582695 -0.3421708 -0.49508092 0.79847574
807 -0.6235429 -1.6777682 3.7002487 0.017114675 -0.33829322 -0.49627542 0.79935944
808 -0.61871934 -1.6820778 3.7061737 0.018700533 -0.334573 -0.4974872 0.800136
809 -0.61354744 -1.6863741 3.7074554 0.019227277 -0.33002585 -0.5000343 0.8004242
810 -0.6062133 -1.6918513 3.7111917 0.020420872 -0.3248032 -0.5015564 0.80157787
811 -0.60015625 -1.6960907 3.7185702 0.022938855 -0.32147235 -0.50207025 0.8025302
812 -0.59706914 -1.7008938 3.72024 0.025303898 -0.31759185 -0.5054194 0.80190176
813 -0.5905603 -1.7060359 3.7210295 0.026810596 -0.3133747 -0.5073148 0.8023149
814 -0.5848615 -1.7095526 3.7262614 0.027935637 -0.31021667 -0.5072375 0.80355173
815 -0.5813143 -1.7128203 3.725081 0.028710747 -0.30689502 -0.5084946 0.8040052
816 -0.5746318 -1.7182509 3.7309015 0.027853495 -0.30239296 -0.50740683 0.80642486
817 -0.5691393 -1.722511 3.7344472 0.026610883 -0.30056277 -0.5078967 0.8068425
818 -0.56389344 -1.7262328 3.7354934 0.025805052 -0.2976651 -0.5077093 0.80805993
819 -0.55954045 -1.7286968 3.742265 0.024178373 -0.2947571 -0.50645274 0.8099625
820 -0.55399823 -1.732418 3.7452474 0.023806602 -0.29135388 -0.50789106 0.81030416
821 -0.54923016 -1.7347273 3.746969 0.024690267 -0.28788042 -0.5092911 0.8106404
822 -0.5460646 -1.7367113 3.7484002 0.023962466 -0.28444946 -0.50941813 0.81179273
823 -0.5379775 -1.7415407 3.7528658 0.021634193 -0.2798839 -0.5096646 0.813289
824 -0.53070354 -1.7449907 3.7587457 0.022273224 -0.27704898 -0.5101525 0.81393623
825 -0.5277698 -1.7471476 3.7647183 0.021926213 -0.27433047 -0.51121503 0.81419975
826 -0.5223323 -1.7506886 3.7640183 0.020049494 -0.2715801 -0.514031 0.8133968
827 -0.51591706 -1.7495904 3.7667546 0.020110216 -0.26802796 -0.5129553 0.8152506
828 -0.5147265 -1.7492902 3.7685997 0.017829366 -0.26475284 -0.5119168 0.81702465
829 -0.50582767 -1.7508775 3.7728732 0.016079508 -0.25705716 -0.5114664 0.81979585
830 -0.50138116 -1.7532864 3.7794936 0.018117074 -0.24881214 -0.5133224 0.82113606
831 -0.49592435 -1.7542583 3.7833393 0.020051831 -0.24138294 -0.5184048 0.8201151
832 -0.49221933 -1.7528905 3.7817993 0.021275092 -0.23429106 -0.52188295 0.8199349
833 -0.4889604 -1.7499124 3.7859426 0.019818503 -0.227369 -0.52209234 0.82178473
834 -0.47839385 -1.7551137 3.7894113 0.018069107 -0.2194211 -0.5252203 0.8219924
835 -0.47241822 -1.7526672 3.7942414 0.019332137 -0.21443847 -0.52601355 0.822771
836 -0.46722707 -1.7569963 3.7978246 0.017856367 -0.20828876 -0.52911675 0.8223943
837 -0.45890465 -1.7536286 3.7995732 0.017567988 -0.20482714 -0.529943 0.8227379
838 -0.45327872 -1.7516747 3.8056104 0.017411195 -0.20067935 -0.52996254 0.8237502
839 -0.44523525 -1.7531221 3.8062773 0.015645491 -0.19841212 -0.53261685 0.8226221
840 -0.43784323 -1.7502383 3.806741 0.015820995 -0.19675152 -0.5320347 0.82339394
841 -0.43129268 -1.7496369 3.8136091 0.014292251 -0.19493747 -0.5309059 0.82458115
842 -0.42333102 -1.7504412 3.8117907 0.012629817 -0.19442149 -0.53268075 0.82358485
843 -0.41440672 -1.7481132 3.81222 0.0121485125 -0.19446014 -0.5305289 0.8249707
844 -0.4069295 -1.7471386 3.8171399 0.009999326 -0.19565195 -0.52770823 0.82652545
845 -0.39890528 -1.74693 3.8179364 0.00785697 -0.19555101 -0.5271591 0.82692283
846 -0.38695237 -1.7470988 3.8149822 0.0072930628 -0.19570325 -0.5269107 0.82705027
847 -0.37840807 -1.744126 3.820739 0.007762971 -0.19643931 -0.52343476 0.82907623
848 -0.37220278 -1.7434905 3.8229604 0.008020852 -0.19634698 -0.5234988 0.8290552
849 -0.36063656 -1.7438155 3.8211641 0.009607306 -0.19448169 -0.52588904 0.82796454
850 -0.35423 -1.7391839 3.8214188 0.011476741 -0.19617362 -0.5249681 0.828126
851 -0.34876332 -1.7371811 3.8203504 0.009514064 -0.19668902 -0.5258117 0.8274932
852 -0.3391946 -1.7354968 3.8151307 0.008786846 -0.19658394 -0.5266874 0.82696915
853 -0.32769278 -1.7335328 3.811919 0.008825594 -0.19786528 -0.5255437 0.8273906
854 -0.3228134 -1.7287421 3.8147986 0.0095830755 -0.19847803 -0.5239828 0.828225
855 -0.3156703 -1.7273339 3.809282 0.010016384 -0.19734508 -0.5261594 0.82710993
856 -0.30672067 -1.7236028 3.8049135 0.009392784 -0.19610602 -0.52629477 0.8273258
857 -0.30040076 -1.7187978 3.8029764 0.009476078 -0.19435182 -0.5268085 0.82741183
858 -0.2919297 -1.7167963 3.7959507 0.00895464 -0.1918284 -0.5305698 0.8256012
859 -0.28342748 -1.7104691 3.7844512 0.009492618 -0.19062553 -0.53285813 0.8243992
860 -0.27795497 -1.704607 3.7785547 0.009992248 -0.18883882 -0.53204834 0.825327
861 -0.2700696 -1.7010673 3.7706523 0.009853641 -0.18594913 -0.5335099 0.82504123
862 -0.26295385 -1.6963727 3.764347 0.011113279 -0.18300945 -0.5340287 0.8253468
863 -0.2575422 -1.69119 3.7538614 0.0124562895 -0.18086328 -0.5364358 0.824239
864 -0.2524039 -1.6863153 3.7449844 0.012841933 -0.1795265 -0.53669906 0.82435393
865 -0.24497789 -1.6838326 3.7391334 0.013028614 -0.17596054 -0.5374796 0.8246113
866 -0.24074388 -1.6799642 3.7299027 0.01429052 -0.17431802 -0.54007524 0.8232422
867 -0.23771192 -1.6747515 3.719092 0.014738647 -0.17252165 -0.54158014 0.82262385
868 -0.23294407 -1.6713502 3.712594 0.01450915 -0.1688012 -0.5416019 0.8233851
869 -0.22858836 -1.6700351 3.7089987 0.014764629 -0.16403659 -0.54362977 0.8230071
870 -0.224043 -1.6666347 3.693089 0.01494884 -0.16253856 -0.5474468 0.8207678
871 -0.22159693 -1.6603711 3.6930363 0.015464525 -0.15975383 -0.544434 0.823305
872 -0.2142402 -1.6617954 3.6869545 0.01487389 -0.15092385 -0.54905134 0.8219145
873 -0.20633185 -1.6594416 3.6769276 0.015150312 -0.14725702 -0.5504204 0.82165885
874 -0.20713206 -1.6559571 3.6764104 0.015928138 -0.1457458 -0.54864603 0.823099
875 -0.20612961 -1.6554396 3.6696784 0.014888314 -0.14280404 -0.55061597 0.8223183
876 -0.20358579 -1.653584 3.660977 0.014428701 -0.13979353 -0.55231106 0.82170683
877 -0.20247415 -1.6514692 3.6525536 0.015304085 -0.13622347 -0.5522327 0.822343
878 -0.20033161 -1.6494267 3.6514976 0.01594498 -0.1316419 -0.5495662 0.82485944
879 -0.1985837 -1.6500878 3.6441817 0.016434524 -0.12768543 -0.55117816 0.82439613
880 -0.19582982 -1.6476921 3.6398501 0.01758878 -0.124067105 -0.5504046 0.82544094
881 -0.19736667 -1.646399 3.63647 0.018349653 -0.121894896 -0.5499074 0.8260792
882 -0.1950902 -1.6451112 3.631206 0.017437208 -0.11825099 -0.5505299 0.82621396
883 -0.19153659 -1.6430234 3.6301548 0.017019346 -0.115214646 -0.5494139 0.82739365
884 -0.18880679 -1.642046 3.628374 0.017039392 -0.1129063 -0.54980445 0.82745206
885 -0.18792841 -1.6408137 3.621842 0.018285288 -0.1104542 -0.5514092 0.82668823
886 -0.18599267 -1.6387662 3.6212068 0.018346414 -0.108013146 -0.5502927 0.8277527
887 -0.18397939 -1.6378623 3.6197016 0.018684024 -0.10549867 -0.5503102 0.82805777
888 -0.18124944 -1.6365253 3.6182995 0.019566664 -0.10230457 -0.55066884 0.8281997
889 -0.18171053 -1.6351712 3.618331 0.020292906 -0.10102764 -0.5508122 0.8282437
890 -0.18232404 -1.634434 3.611264 0.018496826 -0.09885347 -0.5535748 0.8267048
891 -0.17813551 -1.6323469 3.6089487 0.015937157 -0.09497511 -0.55254537 0.8279006
892 -0.17563164 -1.631369 3.6077147 0.015311975 -0.09166714 -0.5523014 0.8284479
893 -0.17263879 -1.6303107 3.6028724 0.01510872 -0.08656761 -0.55328524 0.8283437
894 -0.1686546 -1.6283319 3.599083 0.01585142 -0.08247216 -0.5523527 0.82936937
895 -0.16836779 -1.6270981 3.60172 0.017268918 -0.078741856 -0.55067533 0.8308178
896 -0.1647499 -1.6267864 3.594525 0.017535953 -0.073883384 -0.55369455 0.82925034
897 -0.16495843 -1.6234752 3.592335 0.018886346 -0.070106104 -0.55206126 0.8306364
